plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree.1,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,communicability betweenness centrality.1,harmonic centrality.1,size on 2 neighborhood.1,estrada index on 2 neighborhood.1,abs graph density on 2 neighborhood.1,rel graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,degree.2,weighted node degree.2,clustering coefficient.2,information centrality.2,betweenness centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,communicability betweenness centrality.2,load centrality.2,harmonic centrality.2,size on 2 neighborhood.2,estrada index on 2 neighborhood.2,abs graph density on 2 neighborhood.2,rel graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,degree.3,weighted node degree.3,clustering coefficient.3,information centrality.3,betweenness centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,current flow betweenness centrality.3,communicability betweenness centrality.3,load centrality.3,harmonic centrality.3,size on 2 neighborhood.3,estrada index on 2 neighborhood.3,abs graph density on 2 neighborhood.3,rel graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
P1,0,422,6.0,6.0,0.4,0.0038037059938677647,0.0884412509104658,0.08129259160792596,0.0029548025338252053,0.058511566428203536,0.05694176847414437,0.07658875309399192,0.08687722753649646,62.42705350205385,46.0,232.88908093701167,0.21904761904761907,4.380952380952381,2.3857142857142857,0.6392155553694953,6.0,0.1676692950297064,0.10110940613910373,0.00011242789585460759,3.1734679969875705e-05,0.002905975416122359,0.058511566428203536,0.05632918690817516,0.07658875309397747,2390.681412381556,46.0,232.88908093701167,0.21904761904761907,4.380952380952381,0.06082193517260338,0.01717374197426887,6.0,1.6879557049445486,0.00949735360195353,0.0011197372061803193,0.02280828051200112,2.9329595136720534e-07,0.0027685368872367136,0.058511566428203536,0.06019431438839611,0.07658875309397747,0.02280828051200112,261.33372109302616,46.0,232.88908093701167,0.21904761904761907,4.380952380952381,0.6104183236003875,0.1968535748698892,6.0,0.7884830049466306,0.14219537599028026,0.00048440654140958486,0.14511966007058452,4.189376926112011e-05,0.0030209665609672496,0.058511566428203536,0.058994126634144,0.07658875309397747,0.14511966007058452,591.0450813901715,46.0,232.88908093701167,0.21904761904761907,4.380952380952381,0.26429402225524146,0.07088238462122409
P1,0,428,5.0,5.0,0.5,0.0035499558125600297,0.011558960654494969,0.05185339124671985,0.0025452716006479107,0.05168564265383726,0.04045007702309511,0.025562057404226055,0.013507619119771877,58.42238872238906,37.0,182.86318115034732,0.2720588235294117,4.352941176470588,2.169117647058824,0.867788318436182,5.0,0.16177789786334218,0.14409295107740944,0.00010811790663416856,0.0006780970376111033,0.002821182189865679,0.05168564265383726,0.04377095016620873,0.02556205740422596,2113.578019062333,37.0,182.86318115034732,0.2720588235294117,4.352941176470588,0.05793294867721883,0.023687025572528844,5.0,1.2433615933205338,0.011756856295279932,0.0009703810372681518,0.009463943953786457,2.1387486000371484e-11,0.002254287351042346,0.05168564265383726,0.03243866224653235,0.02556205740422596,0.009463943953786457,259.20659837151095,37.0,182.86318115034732,0.2720588235294117,4.352941176470588,0.5313389114333946,0.2402258973471247,5.0,0.6986828131710939,0.1907467018768086,0.0004657943545163117,0.0,0.007633558003677998,0.002696210108676039,0.05168564265383726,0.04652442188001018,0.02556205740422596,0.0,492.1439642305572,37.0,182.86318115034732,0.2720588235294117,4.352941176470588,0.2493486376522936,0.10224890246443508
P1,0,431,5.0,5.0,0.5,0.0035895722930146673,0.0040156449970395825,0.06150593566298732,0.0025448913796938324,0.05113766917917269,0.03868365589328309,0.02247760302598488,0.003207085360193137,57.84973359973402,35.0,172.15091589098006,0.2916666666666667,4.375,2.1083333333333334,0.9729099134769359,5.0,0.1560160503640658,0.14204816682703986,0.00010913376485565604,0.0013613465915972534,0.002682441014902267,0.05113766917917269,0.04031261068313879,0.022477603025977167,2087.5080024603376,35.0,172.15091589098006,0.2916666666666667,4.375,0.05973266197021027,0.028179630885787295,5.0,1.1340184622324514,0.01039903132817287,0.000972113343852781,0.05372851298439064,6.661005340742739e-10,0.0018795998447568372,0.05113766917917269,0.028888566413665214,0.022477603025977167,0.05372851298439064,268.3218058514069,35.0,172.15091589098006,0.2916666666666667,4.375,0.4838359380061346,0.2439693895109089,5.0,0.7207925974024029,0.19962791223803186,0.0004732124157835697,0.0,0.010783445802774416,0.002786509129157373,0.05113766917917269,0.04530338922682423,0.022477603025977167,0.0,491.02503799820084,35.0,172.15091589098006,0.2916666666666667,4.375,0.2457341406558,0.12097105047838247
P1,0,436,6.0,6.0,0.4,0.003855069455811356,0.04717523967306681,0.08316021733748004,0.0029392717404998327,0.0580256379059025,0.06064426699708773,0.06624996528724833,0.04141285999944689,61.59411421911455,44.0,219.94314519430665,0.2315789473684211,4.4,2.3526315789473684,0.7466579650120216,6.0,0.1959368344217305,0.11608729495372624,0.00011836961222206852,0.0019506362743867745,0.003202995084873918,0.0580256379059025,0.06493582593956182,0.06624996528723838,2207.9754456429473,44.0,219.94314519430665,0.2315789473684211,4.4,0.06578031583822103,0.02138971200621767,6.0,1.990544466717982,0.009970112939537746,0.0011519343719718284,0.031060699173002294,1.103172356388615e-09,0.002887603485480688,0.0580256379059025,0.06779379335186833,0.06624996528723838,0.031060699173002294,262.1262068280336,44.0,219.94314519430665,0.2315789473684211,4.4,0.5422539327715862,0.1856634909061885,6.0,0.7466465905585523,0.15308510646690845,0.000487817190567986,0.043123277088125286,0.01208769100882542,0.0028486760916586165,0.0580256379059025,0.05769251305303751,0.06624996528723838,0.043123277088125286,544.7016642113872,44.0,219.94314519430665,0.2315789473684211,4.4,0.277093141831534,0.09567696162048447
P1,0,438,6.0,6.0,0.4,0.0038076220950402405,0.030076029118524406,0.06903237770986312,0.0029675867632202066,0.0569304093758392,0.05542758509250326,0.04722338532203962,0.028235319345929707,60.98068043068072,42.0,210.48826866193085,0.2456140350877193,4.421052631578949,2.280701754385965,0.7737577952542336,6.0,0.1751950409184287,0.10901338497123546,0.00011353127543526382,0.0005414183870745542,0.003018518171000745,0.0569304093758392,0.05512981355031634,0.04722338532203312,2306.3948956913932,42.0,210.48826866193085,0.2456140350877193,4.421052631578949,0.06179358807703875,0.021671799554329588,6.0,1.6019536987074063,0.009347827424800729,0.0010660033676622726,0.05982125612347022,1.5608874927223104e-11,0.0027785324736269,0.0569304093758392,0.05011977316317457,0.04722338532203312,0.05982125612347022,270.21688113548083,42.0,210.48826866193085,0.2456140350877193,4.421052631578949,0.5303997348294837,0.1948303826272118,6.0,0.7389626380881273,0.14887044286438422,0.00048580116563785646,0.013397011570944462,0.005964541705530738,0.00284918861706562,0.0569304093758392,0.05602504738101953,0.04722338532203312,0.013397011570944462,532.8980608573497,42.0,210.48826866193085,0.2456140350877193,4.421052631578949,0.2680357742242885,0.09601621589991872
P1,0,439,5.0,5.0,0.5,0.003561930658001836,0.007969841623115703,0.050863969439541225,0.002539728966081984,0.051676044029331264,0.041017915223650656,0.02658376234394353,0.007852509328019279,57.780794205794614,37.0,181.63620605048317,0.2720588235294117,4.352941176470588,2.1838235294117645,0.9154162499968936,5.0,0.13711573144090544,0.12180225371595255,0.00010350481097617736,3.848434758792847e-05,0.0026072672289529203,0.051676044029331264,0.041906717846435855,0.02658376234393431,2266.056227078236,37.0,181.63620605048317,0.2720588235294117,4.352941176470588,0.052760408391999566,0.023155096685852056,5.0,1.1337931705903015,0.010168964119456713,0.000953912633904026,0.039119976120660885,6.295234795211633e-12,0.002215646188198212,0.051676044029331264,0.0347070922122404,0.02658376234393431,0.039119976120660885,267.8558105883712,37.0,181.63620605048317,0.2720588235294117,4.352941176470588,0.4676394169784862,0.20873307581837613,5.0,0.6420108418073164,0.18184721142046908,0.0004547626755990789,0.003230734114094077,0.001203942568044468,0.0026022302389536065,0.051676044029331264,0.044618634611298766,0.02658376234393431,0.003230734114094077,516.9197359145784,37.0,181.63620605048317,0.2720588235294117,4.352941176470588,0.2502325581757202,0.1113727535813555
P1,0,441,6.0,6.0,0.4,0.003839866660490448,0.03021438610177405,0.07815514638182723,0.0029722605252268434,0.056426239340001134,0.05348617792314285,0.04719571119479712,0.031366278173142456,61.42577977578006,40.0,200.8695677538577,0.26143790849673204,4.4444444444444455,2.2222222222222223,0.8220144773082979,6.0,0.17756851826379574,0.1106842407930743,0.00011538297198661035,0.0005415962792554323,0.0030102968819288537,0.056426239340001134,0.053193299740682716,0.04719571119478748,2291.280641347552,40.0,200.8695677538577,0.26143790849673204,4.4444444444444455,0.06152750339633393,0.023461976319700917,6.0,1.5176909755235832,0.009368302339375191,0.0010695702181438575,0.04375537724088283,1.663624531405885e-10,0.002504427950394052,0.056426239340001134,0.044248731729742655,0.04719571119478748,0.04375537724088283,269.6782602313972,40.0,200.8695677538577,0.26143790849673204,4.4444444444444455,0.528223115374735,0.2310148975601597,6.0,0.7793259440806636,0.1554578392714442,0.0004920568471321093,0.0390497427703545,0.0055435267684696005,0.002998454931651589,0.056426239340001134,0.0536247088940378,0.04719571119478748,0.0390497427703545,547.1962695484157,40.0,200.8695677538577,0.26143790849673204,4.4444444444444455,0.2568179440082244,0.10067025330035052
P1,0,442,6.0,6.0,0.4,0.003855478537239664,0.0360466181840299,0.07262469623450228,0.002954057650816866,0.05744057547496367,0.05840341292206014,0.05416487558635908,0.03443086306470745,61.413508713508996,44.0,219.98623238976288,0.2315789473684211,4.4,2.3473684210526318,0.7250508947817372,6.0,0.16192572614005124,0.10152544748448113,0.00011296950625931397,0.00014842389265313274,0.00286227539790401,0.05744057547496367,0.0555786301662507,0.05416487558635445,2404.935076258198,44.0,219.98623238976288,0.2315789473684211,4.4,0.06206105047549348,0.01996573042986446,6.0,1.5723268737288183,0.009078588972736541,0.0010698224620161254,0.07885449405650273,4.850028599152027e-12,0.002792630859293797,0.05744057547496367,0.052293641211893775,0.05416487558635445,0.07885449405650273,275.96523751211976,44.0,219.98623238976288,0.2315789473684211,4.4,0.5394617242512679,0.19055906096853792,6.0,0.7516784036367157,0.14854947026022636,0.0004929050692334759,0.01992871314943901,0.002606969952510348,0.002913582582307183,0.05744057547496367,0.060020980164619424,0.05416487558635445,0.01992871314943901,542.3986180745994,44.0,219.98623238976288,0.2315789473684211,4.4,0.27519509313043405,0.08748328241654482
P1,0,447,5.0,5.0,0.5,0.003739703305365479,0.02800190164671049,0.07686021779123167,0.002510737208952489,0.05280691898298615,0.04645544062254561,0.044954787244368716,0.028193074448683124,62.27561327561353,41.0,203.1212706638311,0.23976608187134504,4.315789473684212,2.2923976608187133,0.7730725599810011,5.0,0.15930772466755425,0.13958572722336274,0.00011445348399031534,0.0002038432347331272,0.002715246687319948,0.05280691898298615,0.050518661242618376,0.04495478724435902,2235.2155637939704,41.0,203.1212706638311,0.23976608187134504,4.315789473684212,0.0634291342874731,0.02247395008656117,5.0,1.3583730698615748,0.011437003005424246,0.001068585212637031,0.02198303864590101,7.756993499458002e-11,0.0022939491522538428,0.05280691898298615,0.04500394608653619,0.04495478724435902,0.02198303864590101,263.8543140927613,41.0,203.1212706638311,0.23976608187134504,4.315789473684212,0.5543453127040512,0.19547667461970736,5.0,0.7116583051068941,0.19686857694962728,0.0004883747895672915,0.002633750636489737,0.002953510491310686,0.0027635178381526697,0.05280691898298615,0.0510222049614609,0.04495478724435902,0.002633750636489737,539.4234296776706,41.0,203.1212706638311,0.23976608187134504,4.315789473684212,0.2731410187698761,0.09350864807542583
P1,0,448,7.0,7.0,0.3333333333333333,0.004083755138453301,0.08306342558572777,0.09202346629760493,0.003373093489099434,0.06281774015832066,0.07676677040666258,0.09266628953746464,0.07786560467562809,63.938225663225936,49.0,248.00105911776626,0.2121212121212121,4.454545454545454,2.445887445887446,0.6760015447065092,7.0,0.1858080070941814,0.08519637054962836,0.00012032717159984969,0.00028080239303144514,0.0031555787510973185,0.06281774015832066,0.07154857185641993,0.09266628953745393,2419.70788628653,49.0,248.00105911776626,0.2121212121212121,4.454545454545454,0.06713592823239414,0.019180807041634718,7.0,2.1619361101776184,0.007680068473396983,0.0011723555763634387,0.06294664021210472,3.059427553002205e-11,0.003523567208956497,0.06281774015832066,0.07700065453087837,0.09266628953745393,0.06294664021210472,274.85469697785345,49.0,248.00105911776626,0.2121212121212121,4.454545454545454,0.5774677099694691,0.16690785172965414,7.0,0.8273377776511849,0.12122595407657615,0.0005156743623412148,0.09332256421961968,0.0036384171907757968,0.003158505168536843,0.06281774015832066,0.07295535307647315,0.09266628953745393,0.09332256421961968,574.5552454370971,49.0,248.00105911776626,0.2121212121212121,4.454545454545454,0.29101552907943096,0.08514710425955946
P1,0,449,6.0,6.0,0.4,0.0037685062858659967,0.03954058259579756,0.060252441132307724,0.002968520908837457,0.05692266090816454,0.055558646330967285,0.05064678954576126,0.03791364481218341,60.19117549117581,42.0,209.1722733805715,0.2456140350877193,4.421052631578949,2.304093567251462,0.7949814819885648,6.0,0.13825435395954955,0.08782693016035148,0.00010550105907417816,1.6513134205020838e-05,0.0026607223273455768,0.05692266090816454,0.049211959272638515,0.05064678954576243,2483.3248051006453,42.0,209.1722733805715,0.2456140350877193,4.421052631578949,0.053858359991052776,0.01966210609208417,6.0,1.2605631643398874,0.00747058518263299,0.0009970812686725015,0.09990694081084404,2.2534315570009886e-12,0.002417663209089808,0.05692266090816454,0.044371282998814265,0.05064678954576243,0.09990694081084404,286.7885867146327,42.0,209.1722733805715,0.2456140350877193,4.421052631578949,0.4907242564762917,0.2053952417359295,6.0,0.6928156929820181,0.13898119546832569,0.0004713306834479658,0.047758678208347234,0.0005450953025960348,0.002823909424604577,0.05692266090816454,0.05526039569199903,0.05064678954576243,0.047758678208347234,545.678550487902,42.0,209.1722733805715,0.2456140350877193,4.421052631578949,0.2553845838662208,0.09141557896033614
