,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5582,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5483
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5538,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5898
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5662,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5343
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5454,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5857
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5624,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5276
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5641,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.512
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5584,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5496
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998
test mean,16.66666666666667,50.00000000000002,0.0,0.0,33.33333333333333,11.111111111111116,33.33333333333335,0.0,0.0,0.5635906799729414,16.66666666666667,50.00000000000001,0.0,0.0,33.33333333333333,11.11111111111111,33.333333333333336,0.0,0.0,0.5463994758294404
test std,1.2679177760605767e-14,3.795011065811927e-14,0.0,0.0,9.221220189531467e-15,1.126419321369924e-14,3.372370548084284e-14,0.0,0.0,0.05790726111650091,1.703821625409574e-14,5.105287877142897e-14,0.0,0.0,4.351167857633658e-15,1.3887998103633849e-14,4.120228959700683e-14,0.0,0.0,0.040594115488889713
