,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5827900912646671
train tissue 1,0.0,49.99999999999997,0.0,0.45762711864406724
train tissue 2,0.0,49.999999999999986,0.0,0.5329153605015674
train tissue 3,0.0,50.000000000000036,0.0,0.5040816326530613
train tissue 4,0.0,50.00000000000002,0.0,0.4640316205533599
train tissue 5,0.0,50.000000000000014,0.0,0.4752321981424151
train tissue 6,0.0,49.99999999999998,0.0,0.48903508771929793
train tissue 7,0.0,49.99999999999997,0.0,0.5392712550607286
train tissue 8,0.0,49.99999999999999,0.0,0.5833333333333331
train tissue 9,0.0,50.00000000000002,0.0,0.5411140583554379
train tissue 10,0.0,50.000000000000014,0.0,0.46513605442176864
train tissue 11,0.0,50.0,0.0,0.4329083181542196
train tissue 12,0.0,50.0,0.0,0.46399999999999997
train tissue 13,0.0,50.0,0.0,0.5578947368421052
train tissue 14,0.0,49.99999999999998,0.0,0.5426195426195428
train tissue 15,0.0,50.000000000000014,0.0,0.5113871635610768
train tissue 16,0.0,49.999999999999986,0.0,0.5196232339089482
train tissue 17,0.0,49.999999999999986,0.0,0.5732758620689653
train tissue 18,0.0,49.999999999999986,0.0,0.4840909090909084
train mean,0.0,50.0,0.0,0.5115982935208141
train std,0.0,1.9149301917896006e-14,0.0,0.044554222938681026
test tissue 0,0.0,50.0,0.0,0.5031982942430699
test tissue 1,0.0,50.000000000000014,0.0,0.4882032667876586
test tissue 2,0.0,50.0,0.0,0.5886287625418059
test tissue 3,0.0,50.0,0.0,0.5586206896551725
test tissue 4,0.0,50.000000000000014,0.0,0.49368863955119224
test tissue 5,0.0,49.99999999999999,0.0,0.5322014051522248
test tissue 6,0.0,49.99999999999999,0.0,0.5301282051282052
test tissue 7,0.0,49.999999999999964,0.0,0.5553221288515405
test mean,0.0,49.99999999999999,0.0,0.5312489239888587
test std,0.0,1.5280799322856756e-14,0.0,0.03292773005310776
