,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,26.55,50.56,8.64,20.45,36.46,43.6,34.92,49.6,46.28,0.5891,17.45,49.8,1.24,1.31,33.24,35.49,33.34,54.29,18.86,0.5445
split 1,21.83,49.8,5.3,10.39,34.56,44.87,33.75,57.59,43.27,0.5804,21.81,48.56,0.0,16.88,33.56,25.29,33.23,0.0,42.63,0.5436
split 2,17.95,49.93,1.96,1.96,33.67,54.94,33.38,45.48,85.97,0.5868,17.07,49.87,1.33,0.0,33.37,29.06,33.28,53.89,0.0,0.533
split 3,27.0,50.28,7.62,23.11,36.5,42.96,34.9,48.33,45.64,0.5914,26.75,44.29,13.51,22.45,32.19,35.69,32.44,46.9,27.75,0.5449
split 4,19.21,49.88,5.38,2.39,34.04,54.18,33.44,56.98,72.11,0.5794,16.6,49.8,0.0,0.0,33.03,11.09,33.26,0.0,0.0,0.5697
split 5,20.18,50.15,9.3,1.08,34.49,62.98,33.72,55.22,100.0,0.5894,17.72,49.62,0.0,3.53,33.2,31.77,33.24,0.0,62.07,0.5004
mean,22.12,50.1,6.37,9.89,34.96,50.59,34.02,52.2,65.54,0.5861,19.57,48.66,2.68,7.36,33.1,28.06,33.13,25.85,25.22,0.5394
std,3.49,0.26,2.48,8.98,1.12,7.36,0.65,4.62,22.03,0.0046,3.64,2.0,4.88,8.93,0.44,8.41,0.31,25.96,22.29,0.0206
test mean,19.607957345345007,50.390509196001545,4.286195872106385,4.14716696792707,34.44731772233089,23.32110816685278,33.914606666923596,20.184350458245934,15.864367375388811,0.578398709842998,20.409010883200256,49.3363306452045,4.68275075987842,7.207951244517856,34.38407676499271,22.309099110513138,33.53512700186909,20.32967032967033,13.0625,0.5510896568839209
test std,4.943049042816784,1.6410117352046207,7.238526502489585,10.018470425322755,2.54979003563951,18.719659756037192,1.44276669209553,30.931122409590028,29.936591948737718,0.039656393284695994,7.9245227771187965,1.1468481568101705,9.96773521758956,14.42873496400141,3.597310422866782,15.725263704119813,1.4696924362273127,36.4298559434083,22.62525897641837,0.03150433158169126
