,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5493,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.518
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5413,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5695
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5419,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5448
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.547,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5291
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5409,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5414,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5334
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5404
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163
test mean,16.666666666666675,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333335,0.0,0.0,0.5466464276299547,16.66666666666667,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5337582643979625
test std,1.5378302753758526e-14,4.181444628271257e-14,0.0,0.0,7.290014651212246e-15,1.2547510872045869e-14,3.8849691204214914e-14,0.0,0.0,0.03678107026115021,1.3053503572900977e-14,3.899902338861976e-14,0.0,0.0,7.53644380168212e-15,1.133950296754778e-14,3.426112997215453e-14,0.0,0.0,0.030312526961320987
