,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5289,0.0,50.0,0.0,0.4582
split 1,0.0,50.0,0.0,0.5714,0.0,50.0,0.0,0.5325
split 2,0.0,50.0,0.0,0.5763,0.0,50.0,0.0,0.4758
split 3,0.0,50.0,0.0,0.5188,0.0,50.0,0.0,0.5827
split 4,0.0,50.0,0.0,0.5354,0.0,50.0,0.0,0.5496
split 5,0.0,50.0,0.0,0.5338,0.0,50.0,0.0,0.5581
mean,0.0,50.0,0.0,0.5441,0.0,50.0,0.0,0.5262
std,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0447
test mean,0.0,49.999999999999986,0.0,0.5227058684223367,0.0,50.0,0.0,0.501020108595541
test std,0.0,1.6543675985604878e-14,0.0,0.07849365333415124,0.0,1.4210854715202004e-14,0.0,0.04500694541597178
