,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5669,0.0,50.0,0.0,0.4683
split 1,0.0,50.0,0.0,0.5489,0.0,50.0,0.0,0.4608
split 2,0.0,50.0,0.0,0.5647,0.0,50.0,0.0,0.4935
split 3,0.0,50.0,0.0,0.5418,0.0,50.0,0.0,0.5349
split 4,0.0,50.0,0.0,0.5422,0.0,50.0,0.0,0.5171
split 5,0.0,50.0,0.0,0.5396,0.0,50.0,0.0,0.5626
mean,0.0,50.0,0.0,0.5507,0.0,50.0,0.0,0.5062
std,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.036
test mean,0.0,50.0,0.0,0.5371341854384738,0.0,49.99999999999999,0.0,0.5199938440845273
test std,0.0,1.334291761984158e-14,0.0,0.0728635137356565,0.0,1.6085595323533783e-14,0.0,0.08424447177012932
