,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.4038142620232169
train tissue 1,0.0,49.999999999999986,0.0,0.5286831812255537
train tissue 2,0.0,49.999999999999986,0.0,0.43260188087774293
train tissue 3,0.0,50.000000000000036,0.0,0.4836734693877552
train tissue 4,0.0,50.0,0.0,0.4509803921568629
train tissue 5,0.0,50.000000000000014,0.0,0.6231884057971016
train tissue 6,0.0,50.0,0.0,0.3680926916221036
train tissue 7,0.0,50.00000000000002,0.0,0.5072944297082231
train tissue 8,0.0,50.000000000000014,0.0,0.6013071895424839
train tissue 9,0.0,50.0,0.0,0.3875000000000004
train tissue 10,0.0,49.999999999999986,0.0,0.4798245614035087
train tissue 11,0.0,49.99999999999999,0.0,0.5821157218001174
train tissue 12,0.0,50.000000000000014,0.0,0.3570234113712375
train tissue 13,0.0,50.000000000000014,0.0,0.37033492822966513
train tissue 14,0.0,50.000000000000014,0.0,0.6489130434782611
train tissue 15,0.0,50.00000000000002,0.0,0.4543010752688176
train tissue 16,0.0,50.00000000000002,0.0,0.6066666666666669
train tissue 17,0.0,50.0,0.0,0.47200000000000025
train tissue 18,0.0,50.000000000000014,0.0,0.641604010025063
train mean,0.0,50.0,0.0,0.4947325958202306
train std,0.0,1.572008455159306e-14,0.0,0.09547363975725713
test tissue 0,0.0,50.000000000000036,0.0,0.47073474470734805
test tissue 1,0.0,49.99999999999999,0.0,0.39824046920821093
test tissue 2,0.0,49.99999999999999,0.0,0.3645484949832774
test tissue 3,0.0,49.999999999999986,0.0,0.4971428571428572
test tissue 4,0.0,49.99999999999997,0.0,0.5560625814863098
test tissue 5,0.0,50.0,0.0,0.49499443826473793
test tissue 6,0.0,50.0,0.0,0.45192307692307715
test tissue 7,0.0,50.000000000000036,0.0,0.46273291925465865
test mean,0.0,50.00000000000001,0.0,0.4620474477463096
test std,0.0,2.1900397950137233e-14,0.0,0.05580306387351923
