plant,time point,cell,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,communicability betweenness centrality.1,harmonic centrality.1,size on 2 neighborhood.1,abs graph density on 2 neighborhood.1,rel graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,communicability betweenness centrality.2,harmonic centrality.2,size on 2 neighborhood.2,abs graph density on 2 neighborhood.2,rel graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,weighted node degree.3,clustering coefficient.3,information centrality.3,betweenness centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,current flow betweenness centrality.3,communicability betweenness centrality.3,load centrality.3,harmonic centrality.3,size on 2 neighborhood.3,abs graph density on 2 neighborhood.3,rel graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p3 FM6 flower 1,2,14066,0.5,0.0031647662637644,0.00405031032296,0.0682904691464045,0.0021953973894962,0.0471101885682283,0.033228332054562,0.0141078461026067,0.0042002671748787,64.54911477411524,37.0,0.2720588235294117,4.352941176470588,2.169117647058824,0.8677883184361826,0.1725609680504876,0.2324228836820053,8.483140178737533e-05,0.0009072203327315,0.0024837763483051,0.0471101885682283,0.0392677800251754,0.0141078461026067,2310.0426878175003,37.0,0.2720588235294117,4.352941176470588,0.0622130807479889,0.0256275749586939,1.3086558302556994,0.0201596548133119,0.0008631706687405,6.593474255789898e-07,0.0015830082131932,0.0471101885682283,0.0256743677873138,0.0141078461026067,295.98451824673555,37.0,0.2720588235294117,4.352941176470588,0.5181038580013253,0.2537148419361985,0.7280001746500746,0.1155807221927725,0.0004487923943229,1.3048697739965553e-05,0.0023490910669033,0.0022763626507349,0.0471101885682283,0.0395782255762587,0.0141078461026067,1.3048697739965553e-05,507.07218880944095,37.0,0.2720588235294117,4.352941176470588,0.2683311492305109,0.1178955828351597
p3 FM6 flower 1,2,14073,0.6666666666666666,0.002949816482709,0.0075838174001115,0.047766142378594,0.0018290808522019,0.0429926900312043,0.0257961769485793,0.0158130445935248,0.0075444445305575,64.14512709512752,33.0,0.275,4.125,2.091666666666667,0.7893190171109571,0.1258124694391141,0.2958148059752168,7.878321936942618e-05,5.963955813877423e-06,0.0018474921328295,0.0429926900312043,0.0278777535115658,0.0158130445935248,2405.206241347764,33.0,0.275,4.125,0.0622610636853969,0.0240755326548895,0.665384097131723,0.0255420820251363,0.0006842059604904,0.0003647103245591,0.0009673095151702,0.0429926900312043,0.009360672333808,0.0158130445935248,314.914367764827,33.0,0.275,4.125,0.4658902030606812,0.2784759820383281,0.6594997068937115,0.156423559193488,0.0004278899216754,0.0,3.0591138972466674e-06,0.0021277400220938,0.0429926900312043,0.0345719830062463,0.0158130445935248,0.0,501.7416290118147,33.0,0.275,4.125,0.2528619539465249,0.1043381793705205
p3 FM6 flower 1,2,14076,0.4,0.0033666020175622,0.0162582982857835,0.0836704765076162,0.0025582014363762,0.0522607710684824,0.0467770030516229,0.0316016085670476,0.0160228637431461,67.17268287268308,42.0,0.2456140350877193,4.421052631578948,2.298245614035088,0.8364589402257862,0.1782666343761784,0.173427887516865,8.700393337060581e-05,0.0024602182149308,0.0025219448706249,0.0522607710684824,0.0481747631872786,0.0316016085670476,2477.979795182798,42.0,0.2456140350877193,4.421052631578948,0.065144314159402,0.0236008845286873,1.730781227277472,0.0145364261915766,0.0009410176791169,2.98689782287088e-07,0.0019924791535857,0.0522607710684824,0.0414225309083188,0.0316016085670476,306.01179746766104,42.0,0.2456140350877193,4.421052631578948,0.5346494230046291,0.2089620753604016,0.9157321594728974,0.0982849218515318,0.0004776469813107,0.0029881517824521,0.008192623355954,0.0026914557924529,0.0522607710684824,0.0526952148737406,0.0316016085670476,0.0029881517824521,541.4182506513982,42.0,0.2456140350877193,4.421052631578948,0.29681682615318,0.1121120735265893
p3 FM6 flower 1,2,14077,0.2857142857142857,0.0037453989092623,0.1477533826406309,0.128854091281776,0.0032954708311913,0.0637621841549657,0.081760980737711,0.1326914441473673,0.1486963002573463,73.69884282384288,56.0,0.1866666666666666,4.48,2.4766666666666666,0.5756535836204321,0.1722520929411372,0.0926913813293206,9.030905299294976e-05,0.0002432302545304,0.0025552312565987,0.0637621841549657,0.0716372018979771,0.1326914441473673,3027.6913859528,56.0,0.1866666666666666,4.48,0.0612540264769543,0.0151092547023836,2.3323423899494684,0.0094108425601582,0.0010691720964767,1.2760702483728758e-05,0.0027628906822149,0.0637621841549657,0.091670437524734,0.1326914441473673,319.01316348064387,56.0,0.1866666666666666,4.48,0.5844252583764212,0.1749144592103025,0.8308954786144227,0.0544892427041129,0.0004881987206372,0.1391252153035127,0.0005091206571386,0.0026493722787666,0.0637621841549657,0.0710418694990151,0.1326914441473673,0.1391252153035127,676.2259387534614,56.0,0.1866666666666666,4.48,0.2777279639731684,0.0671348151982872
p3 FM6 flower 1,2,14079,0.3333333333333333,0.0036685968932465,0.1275653221280193,0.1114905626012412,0.0028987654294847,0.0595160543236658,0.0746430707542618,0.1220831697296882,0.1183618659423029,72.89332611832619,56.0,0.1866666666666666,4.48,2.536666666666666,0.5406680096349883,0.1578537647388868,0.1107862759708782,8.90036547257863e-05,5.232330860787066e-05,0.0023377066739603,0.0595160543236658,0.0675811673348112,0.1220831697296882,2963.387453715136,56.0,0.1866666666666666,4.48,0.0618127414260352,0.0142948132808884,2.1532226008378026,0.0115468754519375,0.0010587306548293,0.0002448852605235,0.0022509780155457,0.0595160543236658,0.0875217345560125,0.1220831697296882,325.3640378960755,56.0,0.1866666666666666,4.48,0.5990781907242063,0.1639689112907015,0.7953156219768601,0.0628043863691424,0.0004824945361133,0.1688240513596743,0.0001192818011835,0.0025640573808398,0.0595160543236658,0.0690577936978784,0.1220831697296882,0.1688240513596743,679.2647595801297,56.0,0.1866666666666666,4.48,0.2753886675430916,0.062103848150094
p3 FM6 flower 1,2,14086,0.5,0.0030040254411431,0.0087324554999204,0.0504838175805692,0.0018354499604592,0.0428433645079995,0.0312765999135378,0.0196880164524693,0.0104246280056126,66.69539904539928,39.0,0.2549019607843137,4.333333333333333,2.176470588235294,0.835415561228409,0.1311883511514929,0.2160169443427821,8.066470638195643e-05,7.2995693366834464e-06,0.0019378125846087,0.0428433645079995,0.0357427898437891,0.0196880164524693,2466.875396427396,39.0,0.2549019607843137,4.333333333333333,0.0614022620282408,0.0238019550766137,0.9755235279817616,0.0277888091067826,0.0007913516729471,0.0004286321252652,0.001146316514876,0.0428433645079995,0.018158742270644,0.0196880164524693,315.95601905929027,39.0,0.2549019607843137,4.333333333333333,0.4906635794788699,0.2571129449282402,0.5651672038690194,0.0989039773681946,0.000415409324395,0.0,9.724664970228933e-06,0.0019123969676791,0.0428433645079995,0.0354284583750807,0.0196880164524693,0.0,544.8741371303156,39.0,0.2549019607843137,4.333333333333333,0.2497529776268459,0.103635447202885
p3 FM6 flower 1,2,14094,0.3333333333333333,0.0035299988119297,0.0187619968872287,0.1026798874690442,0.0029435485799687,0.0570045788215675,0.0584849691917887,0.0462175385012044,0.0177241661275322,68.71152736152766,45.0,0.2368421052631578,4.5,2.289473684210526,0.7987726225235405,0.2056307406681433,0.1387374224687249,9.008855468501912e-05,0.0009392004782273,0.0029406383578135,0.0570045788215675,0.0614819736606998,0.0462175385012044,2624.0965221466945,45.0,0.2368421052631578,4.5,0.0605739748673394,0.0209662371835447,2.862554535340434,0.0125934212863943,0.0010052268471842,2.3921180142271474e-06,0.0031790779517071,0.0570045788215675,0.0627439269271858,0.0462175385012044,302.59815169805194,45.0,0.2368421052631578,4.5,0.5443586227904682,0.2364077051375732,0.8544740764690943,0.0729807661777472,0.0004789547808735,0.0124615063416671,0.0023815133234462,0.0026360732233554,0.0570045788215675,0.0571709522864083,0.0462175385012044,0.0124615063416671,597.887286033255,45.0,0.2368421052631578,4.5,0.272978713081572,0.0962764319629007
p3 FM6 flower 1,2,14097,0.4,0.0033899373485027,0.024509831035582,0.0809472103864611,0.002560029536222,0.0522791719511067,0.0481793304204468,0.0325774742305807,0.0271087329581257,67.48593906093933,42.0,0.2456140350877193,4.421052631578948,2.2923976608187133,0.7554825104784726,0.1796004028088343,0.1631583670270544,8.719265635680972e-05,0.0001752572645751,0.00263727701046,0.0522791719511067,0.0532686984415209,0.0325774742305807,2618.6772006135743,42.0,0.2456140350877193,4.421052631578948,0.0581847977055123,0.020226128197253,3.6160405465359937,0.0165772419199748,0.0010291506744694,9.07581136636128e-05,0.003428023226556,0.0522791719511067,0.0603013042531646,0.0325774742305807,318.2312466080168,42.0,0.2456140350877193,4.421052631578948,0.522622043085681,0.2122870577279313,0.8048756636924774,0.0886002908824263,0.0004653150525962,0.0246359413330549,0.0003439026888449,0.0025734188315633,0.0522791719511067,0.0520532941478509,0.0325774742305807,0.0246359413330549,583.4196564754611,42.0,0.2456140350877193,4.421052631578948,0.2608085187269171,0.0916676817717424
p3 FM6 flower 1,2,14098,0.5,0.0032824608329207,0.0199469953517422,0.0865070007027162,0.0021562436085513,0.0497447679953149,0.0425703062177124,0.0426443854135671,0.0190921628171864,68.52820235320259,47.0,0.2238095238095238,4.476190476190476,2.342857142857143,0.7430102559254661,0.1482717533343345,0.2018877696945394,8.502625973023571e-05,0.0024049576287484,0.002128129281476,0.0497447679953149,0.0458821042170192,0.0426443854135671,2561.999967675481,47.0,0.2238095238095238,4.476190476190476,0.0626835307143672,0.0209857082075845,1.215009520972815,0.0184112019992059,0.000888042583566,1.0520161966020945e-07,0.0014984006374063,0.0497447679953149,0.0361994474456736,0.0426443854135671,303.6705097764404,47.0,0.2238095238095238,4.476190476190476,0.5421960543346558,0.2116102892602449,0.6826690678618438,0.1110406965841704,0.0004539375407824,0.0009264575395375,0.0062717695763604,0.0020694381092942,0.0497447679953149,0.0435990958351647,0.0426443854135671,0.0009264575395375,566.939137724915,47.0,0.2238095238095238,4.476190476190476,0.2896101145204768,0.0945609677282102
p3 FM6 flower 1,2,14105,0.4,0.00334911654065,0.0179727745163445,0.0697445884616517,0.0025505007997655,0.0524272114995615,0.0480113525132154,0.0292936093624931,0.0174259619283595,65.11763514263558,44.0,0.231578947368421,4.4,2.3526315789473684,0.7466579650120216,0.1727805796054003,0.1572562756588333,8.618710376836455e-05,0.000886711047672,0.0025071927179552,0.0524272114995615,0.0512127318314842,0.0292936093624931,2486.935717672852,44.0,0.231578947368421,4.4,0.063135725819622,0.0210408070780399,1.8541895504941253,0.013274665474481,0.0009630760854705,1.597084675028198e-05,0.0018808708416115,0.0524272114995615,0.0526955728356433,0.0292936093624931,299.82610077011475,44.0,0.231578947368421,4.4,0.5352534266357964,0.2024766702774957,0.7779661706104803,0.0873721858718648,0.0004595968591028,0.0128007724829062,0.001752042521897,0.0024301137612317,0.0524272114995615,0.0492661022267838,0.0292936093624931,0.0128007724829062,537.9236044818235,44.0,0.231578947368421,4.4,0.2983666487147839,0.0893617710001497
p3 FM6 flower 1,2,14106,0.3333333333333333,0.0034558136770458,0.0216359299857471,0.0810313904754341,0.0029450369098257,0.0557733394265071,0.055195534072375,0.0326052326200798,0.0213446884250739,66.0038184038188,43.0,0.2514619883040935,4.526315789473684,2.280701754385965,0.8686594885380232,0.2200863692433516,0.1480897594477859,8.993299009147223e-05,0.0022959119892525,0.0030617286991287,0.0557733394265071,0.0601022016713838,0.0326052326200798,2388.693507332278,43.0,0.2514619883040935,4.526315789473684,0.0659772886185867,0.0259120267318734,4.830446098501968,0.0145228173084498,0.00104198049565,2.081758663681065e-06,0.0043511314209383,0.0557733394265071,0.0751401405287675,0.0326052326200798,301.9441041554181,43.0,0.2514619883040935,4.526315789473684,0.5390255455134729,0.235112914325873,0.9505728995387308,0.0780839995293624,0.0004794598815231,0.0143144214207422,0.0052873124930153,0.0028410839971269,0.0557733394265071,0.0559638901962823,0.0326052326200798,0.0143144214207422,538.0236221555367,43.0,0.2514619883040935,4.526315789473684,0.2904213287430955,0.1074610164947629
p3 FM6 flower 1,2,14107,0.4,0.0033684209852666,0.0371011672119698,0.0666350623963956,0.0025347492015067,0.0534118641012642,0.0519243647380073,0.0396321066766003,0.0406737901598547,66.5707237207241,48.0,0.2077922077922077,4.363636363636363,2.45021645021645,0.6497415607837196,0.1517212600414146,0.1463530872557131,8.475317270725951e-05,0.0003575297121033,0.0022140936161088,0.0534118641012642,0.0519357105401912,0.0396321066766003,2660.295150155304,48.0,0.2077922077922077,4.363636363636363,0.0655828659034369,0.0184253131112663,1.5652409761001342,0.0165256896979967,0.0009257599125712,9.463561694679888e-05,0.0015840547229765,0.0534118641012642,0.0448716253705628,0.0396321066766003,329.79827147435685,48.0,0.2077922077922077,4.363636363636363,0.5762506175999647,0.1625744412909075,0.758182374859248,0.082512066300031,0.0004606549253913,0.0093428675818153,0.0007689284395101,0.0023557275298119,0.0534118641012642,0.0534203657722408,0.0396321066766003,0.0093428675818153,534.3450929821279,48.0,0.2077922077922077,4.363636363636363,0.3106261899921739,0.0850666076848065
p3 FM6 flower 1,2,14285,0.4,0.0034234840428733,0.0384692753947258,0.080105715435924,0.0025496974096825,0.0529388920639548,0.0533165214644063,0.0548830853986454,0.0440678803256817,69.37175602175625,45.0,0.2368421052631578,4.5,2.331578947368421,0.7247331038038078,0.2109897210500529,0.1922540452031189,9.098653048522076e-05,1.2867778032202724e-05,0.0028502485206386,0.0529388920639548,0.0628589437379273,0.0548830853986454,2498.832691057091,45.0,0.2368421052631578,4.5,0.0696264276024645,0.0220712199162146,2.025793210643896,0.015740850323012,0.0009721633280242,9.500763754361402e-05,0.0023714182461934,0.0529388920639548,0.0547066589272916,0.0548830853986454,290.37677640395486,45.0,0.2368421052631578,4.5,0.5346822738231828,0.1852158725698726,0.8430365491613518,0.092891328463788,0.000471278799823,0.0181898846495119,1.0258801035362116e-05,0.0026224773908489,0.0529388920639548,0.0548815087314753,0.0548830853986454,0.0181898846495119,588.1382477760251,45.0,0.2368421052631578,4.5,0.2918625484902836,0.0945909891810842
p3 FM6 flower 1,2,14287,0.4,0.0034483642659822,0.0444162269114676,0.0951875944448967,0.0025484910333891,0.0532824465077771,0.052484253314989,0.0583263603648392,0.0508396468208476,70.66471861471867,45.0,0.2368421052631578,4.5,2.289473684210526,0.8180236380687932,0.1540464572072049,0.1512309178117821,8.610458734310979e-05,4.424930330531027e-05,0.002270268989426,0.0532824465077771,0.0510413455398333,0.0583263603648392,2799.5719483468856,45.0,0.2368421052631578,4.5,0.0589468732463348,0.0211349639886723,1.4258819588086398,0.0127551219238618,0.0009285033710952,4.933822967387062e-06,0.0018545144773753,0.0532824465077771,0.0435491279551263,0.0583263603648392,322.2687356431915,45.0,0.2368421052631578,4.5,0.5299482946531379,0.226017486635526,0.7239574853715678,0.0817075433697245,0.0004607905281331,0.0029359569914922,7.433533477061758e-05,0.0023577283830276,0.0532824465077771,0.0525494573029865,0.0583263603648392,0.0029359569914922,614.6372634759181,45.0,0.2368421052631578,4.5,0.2526681114856021,0.0923525743636271
p3 FM6 flower 1,2,14289,0.6666666666666666,0.0030172583917504,0.0051615777130068,0.0706434076784953,0.0018136154714525,0.0439271174364213,0.026523284861625,0.0164904040246875,0.0058202382868018,66.04417526917554,36.0,0.2647058823529412,4.235294117647059,2.110294117647059,0.8021443187558124,0.1146145506342089,0.257233620211779,7.807945059047529e-05,0.0001439506618453,0.0017770356381707,0.0439271174364213,0.0291487420102595,0.0164904040246875,2639.146438420849,36.0,0.2647058823529412,4.235294117647059,0.056735231394522,0.0214953590918047,0.6942251204291858,0.0198047750398846,0.000715961113492,3.212409524795651e-07,0.0011012514987886,0.0439271174364213,0.0148895298570193,0.0164904040246875,314.0193343165383,36.0,0.2647058823529412,4.235294117647059,0.4968097801963781,0.1990340811285764,0.6070590385322139,0.1473004245651407,0.0004252824264906,0.0,0.0002312106452964,0.0020114505056837,0.0439271174364213,0.0336751637274651,0.0164904040246875,0.0,554.3534504268348,36.0,0.2647058823529412,4.235294117647059,0.2399508577944136,0.1030411207114566
p3 FM6 flower 1,2,14290,0.3333333333333333,0.0035950834274446,0.0763140232125001,0.1101466126792651,0.0029294666959626,0.0590670443469756,0.066390508038057,0.0852029676103612,0.0720703803404819,71.94864857364864,57.0,0.1899999999999999,4.56,2.486666666666667,0.6041193866262001,0.2106877154991387,0.1428383919153654,9.24470093968618e-05,0.0006699407337481,0.0028619556209541,0.0590670443469756,0.0722617108966622,0.0852029676103612,2822.073771607858,57.0,0.1899999999999999,4.56,0.0705628025885625,0.0178476640548892,2.4862706246263806,0.0142566377587603,0.0010537866752385,9.60440913653469e-07,0.0029047220830385,0.0590670443469756,0.0786235608253668,0.0852029676103612,301.954045518992,57.0,0.1899999999999999,4.56,0.5992461362383759,0.1575559236751892,0.9109712119830052,0.0708548260480804,0.0004884146325256,0.0836682499086591,0.0009217428017065,0.0027564218001653,0.0590670443469756,0.0660777241167433,0.0852029676103612,0.0836682499086591,640.287661108376,57.0,0.1899999999999999,4.56,0.3001174094622125,0.0767925998784495
p3 FM6 flower 1,2,14305,0.3333333333333333,0.0034981908669611,0.0520645226905072,0.0803161791947864,0.0029769997319718,0.0561212256215928,0.0603579563683566,0.0626022249950034,0.0506344553329378,69.94370351870369,44.0,0.231578947368421,4.4,2.305263157894737,0.7252935144448197,0.2337737743371213,0.1554121317872697,9.153048371787512e-05,1.113329854981136e-05,0.0031963022769018,0.0561212256215928,0.0673050998531667,0.0626022249950034,2618.7752751388016,44.0,0.231578947368421,4.4,0.0650383303588371,0.02059605981616,3.606581920801532,0.014254430099309,0.0010364196535013,0.001944857318967,0.0036317791380183,0.0561212256215928,0.0699427518836562,0.0626022249950034,298.2964828136661,44.0,0.231578947368421,4.4,0.5125667160871276,0.18732821581383,0.908591267354346,0.0746247325173958,0.0004749423620539,0.0533430763609791,1.146439405928238e-05,0.0028639112714342,0.0561212256215928,0.0593793232913522,0.0626022249950034,0.0533430763609791,610.4406835122066,44.0,0.231578947368421,4.4,0.2700821090185689,0.0923163811516802
p3 FM6 flower 1,2,14316,0.6666666666666666,0.0030741454350076,0.0008515641292784,0.0769943192708211,0.0017947473871898,0.0449431513932809,0.0307009718979118,0.0194651093574356,0.0008983520147524,66.17548840048873,40.0,0.2339181286549707,4.2105263157894735,2.216374269005848,0.7993177110375697,0.106795900907252,0.2391514220141849,7.76788351781089e-05,0.0003014186800491,0.0016959594503977,0.0449431513932809,0.0322068945162455,0.0194651093574356,2603.012196503438,40.0,0.2339181286549707,4.2105263157894735,0.0548405277404983,0.0203838717894003,0.700505397814154,0.018259985597969,0.0007379026341427,1.4048043407622631e-06,0.0010188875566342,0.0449431513932809,0.0220508198709344,0.0194651093574356,317.811093867937,40.0,0.2339181286549707,4.2105263157894735,0.4986548881691237,0.1867535916514458,0.593718087413872,0.1455494148420827,0.0004330653676451,0.0,0.0009031912572102,0.0019436718422362,0.0449431513932809,0.0377374096137309,0.0194651093574356,0.0,541.0512491932418,40.0,0.2339181286549707,4.2105263157894735,0.2566582958232455,0.0979467037407582
p3 FM6 flower 1,2,14326,0.3333333333333333,0.0035922582395127,0.0354904992284161,0.1075590934659349,0.0029264743386307,0.0580870393141942,0.0649903981514926,0.0628048533942361,0.0365516213643926,70.18369130869144,49.0,0.2121212121212121,4.454545454545454,2.389610389610389,0.6982564432706725,0.1723996606418229,0.120597105684553,8.8522312068943e-05,0.0002145769717757,0.002571406245797,0.0580870393141942,0.0614332775129306,0.0628048533942361,2845.008195011528,49.0,0.2121212121212121,4.454545454545454,0.0588413751342895,0.0173936263460524,3.7576129489784855,0.013189088523578,0.0010449044876272,4.478730433962768e-05,0.0036416092172413,0.0580870393141942,0.0738805978726066,0.0628048533942361,314.1099984177363,49.0,0.2121212121212121,4.454545454545454,0.5568271778560688,0.1766759236605956,0.8373772336342297,0.0694768194104506,0.0004794158494578,0.0376324442820606,0.0005411713814028,0.0026615207847974,0.0580870393141942,0.06169110082507,0.0628048533942361,0.0376324442820606,637.1246343104464,49.0,0.2121212121212121,4.454545454545454,0.2621061172802564,0.0851868398889566
p3 FM6 flower 1,2,14328,0.2857142857142857,0.003721399088898,0.1435246221878288,0.12729927388958,0.0032955738125209,0.0636947685870737,0.0799982285759354,0.1324164031044744,0.1434424882868632,73.28140470640479,57.0,0.1899999999999999,4.56,2.48,0.6046283269001251,0.2026933011124801,0.1074130886111432,9.268156162337188e-05,0.0013418343115517,0.0028243046382579,0.0636947685870737,0.0765232487205014,0.1324164031044744,2912.5524913749264,57.0,0.1899999999999999,4.56,0.0654645670553516,0.0166065446313567,3.594986183463223,0.0112062151002317,0.0011035905989416,7.945236151234028e-07,0.0038092842166412,0.0636947685870737,0.1050217086833108,0.1324164031044744,314.71611164180854,57.0,0.1899999999999999,4.56,0.5928470111402182,0.1671803713314344,1.01945390946966,0.0617261576218926,0.0005035302234744,0.12879064669346,0.003095426207335,0.0030243637773225,0.0636947685870737,0.0752558003060429,0.1324164031044744,0.12879064669346,647.0967815844865,57.0,0.1899999999999999,4.56,0.292789378758132,0.0733532706607754
p3 FM6 flower 1,2,14335,0.5,0.0032945130643676,0.0093340828412335,0.0789051030258398,0.0021666603391405,0.0491601590811974,0.0431766275499706,0.0333743889576819,0.0104440647616463,68.01405538905568,43.0,0.2263157894736842,4.3,2.3263157894736843,0.7113011081726258,0.1370569269940288,0.1895582199093616,8.323151856533969e-05,5.934518368789911e-05,0.002089488529809,0.0491601590811974,0.0447134304302421,0.0333743889576819,2656.569245493145,43.0,0.2263157894736842,4.3,0.0559926907100931,0.0180979839749476,1.2935361702642258,0.0197733673559431,0.0009042065916834,0.0002519918620052,0.0013296540934272,0.0491601590811974,0.035293678626796,0.0333743889576819,322.2513511102588,43.0,0.2263157894736842,4.3,0.5180238555537615,0.1861436783097119,0.7273336616068243,0.1074375370723607,0.0004583272663921,0.0,0.000155673283052,0.0023669303123732,0.0491601590811974,0.0511402294934051,0.0333743889576819,0.0,562.3544655109804,43.0,0.2263157894736842,4.3,0.2538575333136337,0.083238160359847
p3 FM6 flower 1,2,14341,0.4,0.00329619095066,0.0076357752509207,0.0612687324259527,0.0025748764952818,0.0515355288984997,0.0441354785444757,0.0230426309500458,0.0085587039462573,64.25016927516975,40.0,0.261437908496732,4.444444444444445,2.2091503267973858,0.8274213524915927,0.2295467315605427,0.1957159407216137,8.886325667047913e-05,0.000129115448155,0.0030917572344186,0.0515355288984997,0.0556203378969719,0.0230426309500458,2331.300420562956,40.0,0.261437908496732,4.444444444444445,0.0606626130535,0.0238048028692139,2.491397202132992,0.0166881684472275,0.0009606587587817,0.0002722186143411,0.0025801698874053,0.0515355288984997,0.0431809540995257,0.0230426309500458,284.9208060402515,40.0,0.261437908496732,4.444444444444445,0.5266580625575785,0.2220934524687967,0.84356322569574,0.0941804138322313,0.0004580382359226,0.0019834020564747,0.0002008856753152,0.0025878490274578,0.0515355288984997,0.0473113803966797,0.0230426309500458,0.0019834020564747,528.1392573772458,40.0,0.261437908496732,4.444444444444445,0.2768067536976264,0.1049630496483404
p3 FM6 flower 1,2,14342,0.5,0.0031378348507204,0.0020835128646601,0.0563319984966528,0.0022041594932523,0.0467633162961412,0.0329394881843565,0.0139339534007094,0.0017915902949535,62.77351537351591,35.0,0.2916666666666667,4.375,2.1,1.0008307810573187,0.1383402208585336,0.2101346393118933,8.06484397638759e-05,5.123270048936695e-05,0.0020221509174672,0.0467633162961412,0.0312172582334061,0.0139339534007094,2506.437696396309,35.0,0.2916666666666667,4.375,0.0561188770798426,0.0285113918922739,0.9805911101543736,0.0190921383301598,0.0007722385417504,0.0001646848222463,0.0012011850692542,0.0467633162961412,0.0127878871654194,0.0139339534007094,325.4654518744849,35.0,0.2916666666666667,4.375,0.4709605375818089,0.271782889189467,0.7126544215619829,0.111364936094642,0.0004391000727702,2.6097395479931106e-05,0.0001112166787655,0.0022798206850942,0.0467633162961412,0.0390407989046828,0.0139339534007094,2.6097395479931106e-05,511.1834312806925,35.0,0.2916666666666667,4.375,0.2457537004153246,0.1174600481180587
p3 FM6 flower 1,2,16086,0.3333333333333333,0.0035056040116719,0.0422962505379321,0.0803596390662909,0.0029300887644753,0.0567854011235014,0.0606523502627022,0.0459606117609759,0.0452508405213972,67.2665001665004,47.0,0.2238095238095238,4.476190476190476,2.4,0.7437871132826714,0.1609048605030452,0.1194062691588135,8.640841295461906e-05,0.0002024406814406,0.0023500371853579,0.0567854011235014,0.0536298532203703,0.0459606117609759,2724.2320535428216,47.0,0.2238095238095238,4.476190476190476,0.0640137585216709,0.0211348892016281,1.79916395249955,0.0109103499933761,0.0009648260787142,0.0001285910766544,0.0019059993569003,0.0567854011235014,0.0508930321844338,0.0459606117609759,333.32169374774514,47.0,0.2238095238095238,4.476190476190476,0.5321789930073572,0.1802736616210057,0.8236665170318561,0.0688830295052758,0.0004733180413277,0.0215303512709431,0.0004643153658062,0.0025910668305927,0.0567854011235014,0.0598066342485864,0.0459606117609759,0.0215303512709431,567.2441506740879,47.0,0.2238095238095238,4.476190476190476,0.2975532052639886,0.0922318383890882
p3 FM6 flower 2,0,43724,0.5,0.0042422880660958,0.0051476972845798,0.0705576125478975,0.0028592119534942,0.0546717107800469,0.0379595555010429,0.0181858041311003,0.0054706577011506,54.72788600288635,39.0,0.2549019607843137,4.333333333333333,2.235294117647059,0.8794580930655481,0.1429343924401475,0.2895395326211224,0.0001022680535228,0.0110913121221356,0.0030011004993563,0.0546717107800469,0.0425821147724944,0.0181858041311003,2269.1464099963214,39.0,0.2549019607843137,4.333333333333333,0.0587170797234316,0.0236178923592725,1.3721344516418663,0.0194331460617031,0.0011069633665386,8.496133743383469e-06,0.0020400442637144,0.0546717107800469,0.0355984450230033,0.0181858041311003,277.1797642134484,39.0,0.2549019607843137,4.333333333333333,0.4720113552417445,0.1967384221638993,0.6891624083513057,0.0697133913291343,0.0005646127724573,0.0,0.0001523314411677,0.0031023213909639,0.0546717107800469,0.0444980245130279,0.0181858041311003,0.0,466.30897913709896,39.0,0.2549019607843137,4.333333333333333,0.2554656477436535,0.0981085272216788
p3 FM6 flower 2,0,43766,0.4,0.0043803256370781,0.010470975415088,0.0857862067563494,0.0033791907264555,0.0590796001351837,0.0439325896259448,0.0228864962151737,0.0121984589555979,54.66271228771264,38.0,0.2794117647058823,4.470588235294118,2.139705882352941,0.9546177525282964,0.153595565276601,0.2139273462967827,0.0001015300265688,0.0010180837794463,0.0033836518323121,0.0590796001351837,0.0476153569866615,0.0228864962151737,2495.3794293099377,38.0,0.2794117647058823,4.470588235294118,0.0502476374157863,0.0230651506321168,1.3317764385964783,0.0141114837228538,0.0010579281146138,0.0003036519310521,0.0025926493877634,0.0590796001351837,0.0306398946424229,0.0228864962151737,286.5758449662089,38.0,0.2794117647058823,4.470588235294118,0.4700840190615332,0.2508160758046658,0.7305989789994332,0.0538140307149484,0.0005707182123342,0.0044816053511705,5.4926494310812245e-06,0.0033161866593193,0.0590796001351837,0.050019479523434,0.0228864962151737,0.0044816053511705,483.310822342092,38.0,0.2794117647058823,4.470588235294118,0.2306569221651387,0.106997586881238
