,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.73,50.1,0.0,3.08,33.75,36.05,33.46,0.0,74.7,0.5846,16.7,50.09,0.0,0.0,33.33,11.14,33.42,0.0,0.0,0.5296
split 1,17.07,49.95,0.0,1.26,33.41,28.48,33.33,0.0,52.1,0.5751,17.81,50.45,0.0,2.97,33.85,25.57,33.74,0.0,42.98,0.5515
split 2,24.45,50.29,1.28,21.79,35.91,49.05,34.46,64.21,48.47,0.5784,21.68,49.12,0.0,15.93,33.83,23.22,33.6,0.0,36.07,0.5407
split 3,17.6,50.04,0.0,2.76,33.55,25.17,33.45,0.0,42.04,0.5793,21.12,49.12,0.0,14.25,34.14,27.46,33.24,0.0,49.14,0.5417
split 4,18.15,50.01,0.0,4.45,33.77,30.08,33.45,0.0,56.77,0.5834,16.18,48.54,0.0,0.0,31.41,10.9,32.69,0.0,0.0,0.5229
split 5,20.69,50.52,0.0,11.56,34.86,29.97,34.02,0.0,55.88,0.5783,17.21,49.41,0.0,2.23,33.07,23.4,33.03,0.0,37.18,0.5183
mean,19.28,50.15,0.21,7.48,34.21,33.13,33.7,10.7,54.99,0.5798,18.45,49.46,0.0,5.9,33.27,20.28,33.28,0.0,27.56,0.5341
std,2.59,0.2,0.48,7.2,0.89,7.81,0.41,23.93,10.09,0.0032,2.15,0.64,0.0,6.61,0.9,6.7,0.35,0.0,19.95,0.0115
test mean,17.39437008110096,50.03539647920556,0.0,2.1477137640973263,33.57985338248497,15.511969678222783,33.42120940681084,0.0,13.114699627857522,0.5708107948792779,17.143606172554456,49.84631147540984,0.0,1.5845070422535215,33.39947089947089,13.435677562922042,33.275782688766114,0.0,7.03125,0.5264685360312358
test std,1.802491324484235,0.43302773219591956,0.0,5.3564022640453715,0.7191828808173091,9.537594734969852,0.34915410588392387,0.0,28.471983943762837,0.03870621896307215,1.26186332300111,0.406621615430002,0.0,4.1922115844333305,0.1749835523190883,6.150224737535525,0.15226469331632625,0.0,18.6029389059229,0.0355215121546446
