,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5339,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5344
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.493
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5369,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5794
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5584,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4879
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5482,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5158
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5398,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5608
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5285
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335
test mean,16.666666666666664,49.99999999999999,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5309072188353943,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333334,0.0,0.0,0.5628345897003331
test std,1.703821625409574e-14,5.029581819663268e-14,0.0,0.0,6.31333788191056e-15,1.5324210772036244e-14,4.546772261307125e-14,0.0,0.0,0.05075139678041781,1.841765971140294e-14,5.4693331884225857e-14,0.0,0.0,5.617333549722722e-15,1.6604423698964792e-14,4.9163704229819584e-14,0.0,0.0,0.03828754178894697
