Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
2880,44.0501,44.0501,27.2802,-2.36821,10.7532
2848,35.9988,35.9988,-13.4513,6.93319,14.2574
2720,50.4919,50.4919,6.1396,18.4534,14.9856
2656,27.2303,27.2303,-0.210122,-28.694,8.34803
2784,19.4543,19.4543,-24.5283,13.2116,9.24222
2832,53.0623,53.0623,9.17517,23.6197,13.0372
2704,23.3705,23.3705,31.0537,-5.04873,8.60761
2640,32.4747,32.4747,-1.85022,-24.8897,10.1815
2800,48.8033,48.8033,8.13943,-11.7676,14.363
2824,28.0076,28.0076,-16.6059,-4.835,13.0719
2696,24.2703,24.2703,3.98533,-21.7535,11.6376
2760,28.0486,28.0486,15.9251,-20.0987,10.3994
2600,37.1588,37.1588,29.9748,-10.8682,7.68686
2792,36.9508,36.9508,-25.2349,0.5036,10.3275
2840,28.5986,28.5986,3.35538,4.83922,16.6198
2648,27.5116,27.5116,-20.7498,-2.34345,11.948
2616,18.9473,18.9473,12.9145,-30.2349,6.56662
2872,30.2393,30.2393,-6.51704,-14.1753,13.5462
2680,28.7438,28.7438,8.42712,-30.0883,7.32291
2820,22.3361,22.3361,-19.012,-28.1516,4.36967
2692,30.6299,30.6299,5.09497,-34.1853,5.0839
2756,37.3535,37.3535,-30.0744,-4.60773,7.76632
2660,45.1148,45.1148,-1.54612,19.2557,14.6991
2788,26.2522,26.2522,20.0993,-24.4726,7.35256
2836,35.4892,35.4892,-16.3355,15.0543,12.1005
2676,23.1313,23.1313,-1.16341,-2.2251,16.178
2828,22.1798,22.1798,-18.5269,18.6116,10.1438
2604,30.1951,30.1951,2.85498,-16.4352,13.4942
2860,41.3168,41.3168,23.4092,16.271,11.8562
2668,33.8022,33.8022,22.8934,-27.0208,5.15311
2876,28.5945,28.5945,0.849172,1.23822,16.5109
2818,48.9539,48.9539,7.84371,7.91748,16.2686
2882,24.295,24.295,23.3439,1.75904,12.6962
2754,26.281,26.281,10.3712,28.954,10.3124
2786,28.5456,28.5456,8.09717,-17.2458,12.8809
2834,33.6594,33.6594,-15.4897,-16.6481,10.8787
2642,26.8927,26.8927,-26.2088,17.2513,7.18176
2770,38.1443,38.1443,-27.9865,-11.3468,7.4629
2826,40.0315,40.0315,20.5825,-18.2882,9.56182
2602,30.9796,30.9796,12.1239,-25.0516,9.26048
2666,46.3586,46.3586,-13.6716,-0.173549,14.2414
2778,35.5121,35.5121,-25.3295,-19.5684,5.9566
2618,38.9095,38.9095,15.2561,-14.5181,12.3696
2874,34.6647,34.6647,-8.63954,4.86023,15.4998
2682,24.8771,24.8771,-8.43169,-4.63079,15.056
