label, neighbor, wall area
3,19,7.28148
3,53,8.30602
3,93,5.12978
3,218,3.52018
3,227,3.2161
3,257,4.66297
8,93,7.21882
8,112,4.02776
8,189,2.49511
8,358,4.49979
8,396,5.51587
15,147,3.72695
15,180,2.99356
15,196,8.74158
15,286,2.49122
15,287,2.80803
15,328,4.46889
18,222,2.54345
18,226,4.10772
18,230,2.11989
18,306,6.80083
19,3,7.28148
19,35,3.38392
19,227,5.43444
19,255,8.25952
19,257,3.03246
20,118,4.98578
20,150,6.21353
20,249,5.56144
20,370,1.24162
20,383,4.13791
20,387,6.19882
20,399,2.45178
35,19,3.38392
35,115,3.8037
35,148,2.44832
35,227,3.84797
35,255,1.80256
35,292,7.98346
36,62,2.7475
36,296,7.03332
36,317,4.65281
39,46,2.37424
39,198,3.19876
39,237,2.09071
39,239,9.66632
39,256,0.832257
40,46,2.70862
40,198,4.01546
40,201,2.75559
40,229,8.98762
40,258,1.71932
41,48,5.8175
41,213,6.37782
41,245,5.65796
46,39,2.37424
46,40,2.70862
46,198,5.46639
46,239,3.97276
46,258,8.71186
48,41,5.8175
48,245,7.09622
53,3,8.30602
53,118,3.29842
53,150,3.03245
53,154,9.60072
53,218,3.7727
53,223,3.01142
53,257,1.06571
55,158,1.70802
55,211,6.26578
55,260,4.7353
55,345,4.07766
55,379,2.01148
55,399,3.80962
58,61,2.72127
58,74,3.83673
58,75,7.63646
58,239,2.69344
58,256,5.72745
58,269,5.65854
60,80,4.50389
60,244,1.75582
60,245,10.0375
60,273,5.5297
60,275,2.96276
61,58,2.72127
61,73,4.19299
61,74,7.22611
61,237,3.54586
61,256,4.2952
61,304,2.86496
62,36,2.7475
62,97,4.19156
62,286,1.46217
62,313,9.27173
62,317,3.42204
71,98,3.67964
71,147,3.32613
71,250,8.90758
71,287,5.43714
71,291,2.17866
71,371,3.38184
73,61,4.19299
73,304,8.47079
73,316,3.22771
74,58,3.83673
74,61,7.22611
74,75,3.46728
74,83,6.32917
74,304,4.76464
75,58,7.63646
75,74,3.46728
75,83,3.29522
75,269,1.35002
75,282,4.88946
75,319,0.674505
75,338,6.4448
78,117,6.3816
78,124,8.4035
78,210,0.676103
78,302,4.38504
78,306,2.44124
80,60,4.50389
80,273,2.47045
80,275,3.82264
80,295,5.89201
80,297,3.23686
80,324,5.40888
80,343,4.95565
81,120,10.1375
81,393,3.15913
83,74,6.32917
83,75,3.29522
83,304,1.99236
83,333,3.15771
83,337,7.94675
83,338,2.23331
83,356,2.39692
93,3,5.12978
93,8,7.21882
93,112,0.393068
93,218,4.97016
93,227,3.45716
93,358,1.99377
96,316,6.71868
96,333,4.97733
96,356,2.22002
96,366,5.11431
96,378,3.7665
96,380,3.90646
96,394,4.0447
97,62,4.19156
97,284,5.72765
97,286,4.50581
98,71,3.67964
98,287,5.10605
98,313,5.70722
98,317,3.69854
98,371,8.75573
102,130,3.4707
102,189,4.9262
102,337,2.9067
102,367,6.91953
102,381,7.65214
112,8,4.02776
112,93,0.393068
112,218,2.60891
112,340,1.91778
112,357,3.06137
112,384,8.29655
112,396,3.9201
115,35,3.8037
115,130,5.84212
115,148,8.53492
115,189,0.518506
115,227,3.37933
115,351,2.28201
115,358,3.74063
117,78,6.3816
117,124,3.24646
117,134,7.83328
117,177,2.30479
117,210,4.02588
117,352,2.97059
117,373,3.07308
118,20,4.98578
118,53,3.29842
118,150,3.96451
118,154,7.67467
118,260,2.60988
118,399,11.0702
120,81,10.1375
120,121,6.631
120,196,2.89302
120,328,4.67436
120,378,2.89823
120,393,2.68138
121,120,6.631
121,126,2.99279
121,328,5.55492
121,378,3.19783
121,394,4.58074
124,78,8.4035
124,117,3.24646
124,177,8.50196
124,206,1.76159
124,222,3.70514
124,306,4.07557
126,121,2.99279
126,159,6.84044
126,180,4.03676
126,328,3.24225
126,351,2.51544
126,380,0.851907
126,394,5.17316
130,102,3.4707
130,115,5.84212
130,159,2.94615
130,189,8.44243
130,351,6.84916
130,381,3.8473
134,117,7.83328
134,336,3.90606
134,352,4.05587
134,372,4.34378
134,373,2.78245
147,15,3.72695
147,71,3.32613
147,148,3.18461
147,180,7.63153
147,250,4.028
147,287,3.95656
147,351,4.43063
148,35,2.44832
148,115,8.53492
148,147,3.18461
148,250,7.27488
148,292,2.59512
148,351,3.96162
150,20,6.21353
150,53,3.03245
150,118,3.96451
150,223,9.84079
150,387,1.79559
154,53,9.60072
154,118,7.67467
154,257,4.82031
154,260,1.87074
