Label, Parent Label
2944,2643
3232,2807
2960,2846
3152,2849
3024,2757
2992,2647
3208,2662
2952,2669
3272,2689
3176,2671
3096,2831
2968,2760
3160,2854
3128,2871
3000,2720
3192,2677
2936,2880
3204,2695
3012,2818
3108,2784
3236,2874
2980,2666
3172,2825
3220,2778
3188,2648
2932,2670
2956,2766
3148,2680
3020,2754
3116,2681
2988,2883
2924,2659
3052,2710
3100,2676
3132,2756
3202,2809
2946,2800
3138,2799
3266,2880
3106,2631
3170,2649
2898,2805
3122,2771
3250,2605
3210,2763
2890,2616
3274,2737
3242,2832
2986,2653
3050,2826
3002,2876
3194,2600
3206,2781
3270,2823
3014,2753
3238,2731
2982,2609
2918,2833
3046,2879
3126,2656
3190,2835
3062,2769
3086,2640
2958,2834
3150,2836
3118,2828
3182,2668
3102,2860
3038,2773
3134,2707
3006,2840
2942,2758
3265,2665
3233,2821
3169,2639
2913,2735
3025,2601
3249,2711
3273,2882
2985,2618
2921,2833
2905,2739
3129,2696
3001,2853
3065,2863
3205,2848
3013,2870
3109,2795
3237,2694
2981,2660
3173,2861
2917,2655
3221,2824
2965,2791
3157,2820
2901,2739
3125,2733
3253,2751
2997,2815
3189,2654
3085,2881
3213,2830
3245,2667
2989,2598
3053,2789
3197,2872
3203,2779
3267,2682
3011,2787
3091,2604
3123,2704
2995,2685
2955,2786
3147,2792
2891,2832
3019,2814
3179,2602
3227,2818
3035,2788
3259,2715
3207,2703
2983,2692
3223,2875
3191,2859
3063,2646
2959,2822
3167,2770
3135,2793
2943,2782
