Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
3584,39.4798,39.4798,22.0438,23.8543,10.6789
3648,22.7001,22.7001,-0.378707,-9.71172,17.3825
3392,31.4844,31.4844,8.38331,22.4507,15.2676
3520,26.8626,26.8626,-23.1999,-2.58086,15.9952
3616,28.769,28.769,-5.4526,-7.29308,17.7253
3360,26.4217,26.4217,26.3923,-15.6711,11.9013
3488,38.1297,38.1297,16.3682,15.4826,16.0048
3424,49.5656,49.5656,9.43808,17.71,16.672
3552,35.5673,35.5673,20.3663,1.59647,15.9717
3472,42.2665,42.2665,-32.5089,5.73558,11.9489
3536,56.715,56.715,-22.0594,10.3918,16.5196
3632,33.1143,33.1143,-4.01514,-28.3087,13.0176
3312,46.6272,46.6272,37.8816,9.26354,5.94606
3336,48.567,48.567,20.4643,-20.7513,12.4214
3464,33.3952,33.3952,-35.8015,-18.3771,6.76001
3656,33.6534,33.6534,-0.295876,-42.4622,5.22075
3528,36.9792,36.9792,4.49181,-45.0232,2.14124
3624,19.1653,19.1653,34.4439,-16.9073,7.9218
3304,43.4402,43.4402,-33.7473,-1.5593,10.5502
3608,38.3804,38.3804,-9.0766,33.6404,10.051
3480,21.1161,21.1161,36.7412,-7.80007,8.59642
3416,30.8692,30.8692,35.4881,-31.4328,-0.523816
3544,49.9928,49.9928,4.66162,-38.2666,7.4114
3448,41.6035,41.6035,14.52,-32.8952,8.5999
3588,43.0669,43.0669,-11.6866,2.34402,18.3026
3652,33.8537,33.8537,-1.10175,33.9528,11.0419
3396,42.5883,42.5883,31.9126,12.5518,9.35137
3620,34.2998,34.2998,-6.88169,12.0461,18.2445
3364,24.429,24.429,-6.31721,26.125,14.1238
3556,37.3702,37.3702,21.3186,17.8397,13.628
3348,33.9698,33.9698,-13.7767,29.1699,11.5027
3668,25.9823,25.9823,-26.8823,-32.3767,8.23408
3284,26.8991,26.8991,2.2085,2.08968,18.552
3636,31.7069,31.7069,-3.8999,-0.225561,18.3173
3380,40.571,40.571,0.290795,11.0804,18.403
3316,31.5377,31.5377,-28.4263,0.326847,14.2086
3596,29.0867,29.0867,42.6708,-19.8785,2.08285
3660,29.3437,29.3437,0.0999446,30.2675,12.5319
3532,24.5596,24.5596,-21.0815,-27.7456,11.4278
3628,24.3443,24.3443,-3.41845,-48.4458,0.147676
3372,29.5026,29.5026,-0.95268,-46.5756,1.72513
3500,32.8973,32.8973,9.3485,-42.1033,3.62876
3436,40.1379,40.1379,34.9715,15.8564,5.67128
3308,31.9579,31.9579,16.3964,21.2444,14.1876
3564,34.956,34.956,-16.3538,-15.6111,15.5246
3356,30.2441,30.2441,-8.69481,-47.8351,1.26372
3484,28.703,28.703,-31.069,-17.2412,9.96528
3420,38.6318,38.6318,3.93892,-13.1658,16.7238
3292,30.5444,30.5444,13.9729,-14.2452,15.8398
3548,27.0333,27.0333,-19.1939,-31.3572,10.5176
3644,35.9555,35.9555,32.5187,-5.07825,10.8714
3330,36.4304,36.4304,-24.7752,-9.02834,14.3379
3650,44.5693,44.5693,-2.15341,6.28835,18.5721
3394,33.5574,33.5574,9.08076,26.258,13.6458
3522,38.4103,38.4103,-24.9802,16.4165,14.4198
3362,34.0181,34.0181,25.8798,13.5825,12.8241
3490,27.0656,27.0656,16.4591,24.7594,12.7154
3554,37.6493,37.6493,22.0142,10.8095,15.1672
3602,47.4501,47.4501,44.3198,-14.4884,2.88049
3346,30.3968,30.3968,-12.8108,-18.2277,15.5421
3410,38.7868,38.7868,3.01871,-25.5684,13.8005
3282,31.8144,31.8144,34.2544,-20.6259,6.68034
3538,37.4267,37.4267,21.3025,-38.8116,1.92137
3634,26.2627,26.2627,-3.12705,-13.9171,17.0111
3378,30.4893,30.4893,32.0828,2.18357,11.217
3338,41.1941,41.1941,-18.1138,6.48673,17.6827
3658,37.2699,37.2699,8.72734,-29.4924,11.6438
3498,28.0548,28.0548,-29.0616,-13.9519,11.7464
3354,35.8703,35.8703,-12.0706,-5.56104,17.7021
3482,29.6803,29.6803,-30.8297,-22.2229,9.1408
3290,28.9509,28.9509,12.7099,-37.6062,6.11567
3514,27.7281,27.7281,19.4726,-5.93753,15.8969
3578,38.8899,38.8899,-14.4873,20.2318,15.897
3334,36.5959,36.5959,20.6263,-35.4045,4.88308
3462,28.7043,28.7043,-35.0734,-24.1567,6.51246
3606,19.6798,19.6798,-7.76355,-2.89206,18.0978
3478,28.4751,28.4751,37.5784,-12.4073,7.438
3542,29.2427,29.2427,19.7717,-28.1959,9.52357
3638,41.4207,41.4207,-6.12181,21.6627,15.8305
3510,35.3167,35.3167,-25.6312,25.782,9.65702
3574,40.9033,40.9033,22.0312,-31.0448,7.08751
3598,44.2894,44.2894,6.9988,7.31181,18.4118
3470,47.9284,47.9284,38.5803,-25.3331,1.74564
3662,36.8754,36.8754,29.5714,-17.0602,10.1421
3534,36.2682,36.2682,-22.6924,-15.3628,13.9057
3630,41.5152,41.5152,-2.31492,-33.8675,10.6846
3374,44.7834,44.7834,-2.33498,-22.2595,14.9904
3566,20.8707,20.8707,-15.2166,-1.02137,17.9659
3614,36.3923,36.3923,-6.5194,-38.1705,8.48115
3358,42.0171,42.0171,-9.40205,-11.807,17.0631
3486,51.5597,51.5597,-31.5822,-7.92128,11.2241
3550,49.1555,49.1555,40.093,1.64198,6.31647
3585,28.7454,28.7454,-10.5285,-41.7379,6.37349
3649,20.2277,20.2277,-1.05171,-5.34122,17.8936
3521,30.0127,30.0127,-24.4575,3.01158,16.1807
3489,50.4974,50.4974,-29.5315,13.242,13.0715
3553,37.4547,37.4547,-19.6163,17.9272,15.7083
3345,23.7718,23.7718,-12.8773,-45.8837,3.19233
3409,33.8333,33.8333,30.6854,22.8954,5.49795
3281,31.1042,31.1042,9.43601,-9.99925,16.9139
3633,43.6908,43.6908,29.0667,-34.1116,1.3118
3377,35.9061,35.9061,8.26867,-34.364,9.13293
3569,26.9758,26.9758,-15.4164,32.7446,8.82299
3337,26.3351,26.3351,-18.6899,1.35085,17.586
