Label, Parent Label
3648,3241
3520,3170
3360,2857
3472,3122
3656,2933
3624,3137
3480,3197
3416,3068
3364,2960
3668,3138
3284,2861
3636,3051
3316,3142
3596,2982
3532,2916
3628,3007
3372,3007
3308,3162
3356,3194
3484,2899
3292,3180
3548,2916
3330,3152
3362,2836
3490,3162
3554,2836
3282,3137
3634,2869
3498,2899
3290,3113
3514,3168
3606,3051
3478,3197
3510,2909
3662,2857
3566,3181
3585,3227
3649,3241
3521,3142
3345,3194
3337,3181
3657,2861
3513,3252
3577,3252
3589,2943
3397,3062
3365,2960
3669,3138
3637,2881
3317,3122
3597,2881
3533,3178
3613,3227
3645,2933
3517,3159
3581,2954
3395,3062
3523,2909
3491,3163
3347,2943
3475,2982
3371,2954
3499,3152
3563,3178
3547,2914
3579,3168
3351,3068
3511,3180
3471,3113
3311,3163
3615,2869
3295,3159
3551,3170
