Label, Parent Label
256,2942
384,3100
96,3220
352,3025
80,2981
336,3179
304,3167
112,2997
368,3002
8,2959
328,2924
40,3109
280,3253
344,3242
120,3151
260,2932
388,3274
324,3000
196,3142
292,3206
356,3232
20,2913
276,3238
148,3086
340,2995
180,2952
372,3148
244,3152
396,3085
60,3192
316,3184
124,3182
380,2986
258,3135
130,3128
98,3202
226,2989
18,3066
338,3221
210,3099
306,3163
370,3014
266,3176
394,2992
74,3169
298,2917
282,3189
154,3210
218,2898
58,3147
378,3230
250,3126
134,2890
294,3223
102,2960
358,3011
230,2922
150,3096
342,3270
118,2956
270,3172
78,3245
206,3116
46,3108
302,3239
366,3200
286,2945
158,3273
222,3249
62,3235
126,2918
257,2985
321,3236
273,3191
337,3233
177,3035
369,3006
241,3150
73,2950
297,2982
361,2905
345,3123
313,3201
121,3157
377,2944
249,3062
389,2901
293,3205
357,3267
229,3118
341,3050
53,3134
117,3106
373,3024
245,3173
269,3170
333,3203
93,3013
61,3132
317,3180
189,3197
381,2958
3,2946
387,3227
35,3129
291,3204
227,3091
19,2955
275,3208
147,3046
83,2965
339,2968
211,3266
307,2891
115,3053
371,2983
75,3188
379,3194
263,3063
71,3125
295,3237
359,3012
343,3272
55,2936
15,3001
271,3190
399,3213
367,3265
239,2943
287,3122
159,2921
351,3160
223,3019
319,2980
383,3138
255,3207
