Label, Parent Label
2880,3360
2848,3650
2720,3517
2656,3632
2784,3620
2832,3554
2704,3662
2640,3374
2800,3385
2824,3606
2696,3410
2760,3451
2600,3359
2792,3588
2840,3283
2648,3588
2616,3377
2872,3634
2680,3403
2820,3563
2692,3630
2756,3337
2660,3295
2788,3448
2836,3380
2676,3421
2828,3651
2604,3279
2860,3641
2668,3448
2876,3283
2818,3483
2882,3577
2754,3362
2786,3269
2834,3358
2642,3607
2770,3551
2826,3451
2602,3658
2666,3636
2778,3535
2618,3453
2874,3284
2682,3649
2822,3420
2694,3598
2758,3338
2598,3574
2854,3357
2662,3488
2710,3662
2646,3641
2870,3420
2830,3577
2766,3513
2862,3392
2670,3336
2846,3358
2654,3619
2782,3589
2814,3307
2689,3459
2881,3648
2753,3552
2849,3447
2833,3346
2769,3579
2609,3488
2737,3552
2825,3650
2761,3347
2601,3544
2665,3616
2793,3620
2649,3619
2681,3542
2809,3630
2821,3354
2757,3658
2853,3575
2789,3374
2837,3392
2773,3371
2677,3424
2805,3281
2605,3369
2861,3424
2733,3632
2669,3605
2717,3644
2653,3564
2781,3410
2685,3657
2813,3381
2883,3371
2659,3563
2787,3279
2835,3380
2707,3292
2643,3359
2771,3603
2739,3581
2763,3511
2859,3447
2731,3556
2667,3290
2795,3651
2715,3362
2779,3565
2875,3598
2823,3271
2695,3403
2631,3377
2791,3354
2711,3574
2647,3564
2871,3615
2807,3565
2831,3307
2703,3269
2639,3566
2863,3378
2735,3514
2671,3369
2799,3579
2655,3336
2879,3605
2815,3421
