,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5708274894810659
train tissue 1,0.0,50.0,0.0,0.5581098339719032
train tissue 2,0.0,50.000000000000014,0.0,0.5054545454545453
train tissue 3,0.0,50.000000000000036,0.0,0.4979591836734695
train tissue 4,0.0,50.0,0.0,0.48372781065088755
train tissue 5,0.0,50.000000000000014,0.0,0.49831081081081097
train tissue 6,0.0,50.000000000000014,0.0,0.4602564102564105
train tissue 7,0.0,50.00000000000002,0.0,0.40119363395225494
train tissue 8,0.0,49.99999999999999,0.0,0.589772727272727
train tissue 9,0.0,50.000000000000014,0.0,0.6164062499999999
train tissue 10,0.0,49.999999999999986,0.0,0.3574879227053139
train tissue 11,0.0,50.000000000000014,0.0,0.49504195270785645
train tissue 12,0.0,49.999999999999986,0.0,0.4614065180102917
train tissue 13,0.0,50.000000000000014,0.0,0.5062200956937799
train tissue 14,0.0,50.00000000000002,0.0,0.49889135254988914
train tissue 15,0.0,49.999999999999986,0.0,0.49876847290640386
train tissue 16,0.0,50.000000000000014,0.0,0.5712418300653598
train tissue 17,0.0,50.0,0.0,0.5286885245901636
train tissue 18,0.0,49.999999999999986,0.0,0.4346264367816088
train mean,0.0,50.0,0.0,0.501810094817618
train std,0.0,1.5635339543114833e-14,0.0,0.062248101142594006
test tissue 0,0.0,49.99999999999997,0.0,0.5000000000000001
test tissue 1,0.0,50.000000000000036,0.0,0.49652777777777796
test tissue 2,0.0,49.999999999999986,0.0,0.33866279069767447
test tissue 3,0.0,50.0,0.0,0.35267857142857145
test tissue 4,0.0,49.999999999999986,0.0,0.5472636815920394
test tissue 5,0.0,50.000000000000014,0.0,0.5299277605779157
test tissue 6,0.0,50.0,0.0,0.4964488636363637
test tissue 7,0.0,49.999999999999986,0.0,0.3596059113300491
test mean,0.0,50.0,0.0,0.45263941963004894
test std,0.0,1.896630097780749e-14,0.0,0.08112782762321954
