,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,46.41,51.81,42.57,44.84,47.01,48.01,44.14,52.48,47.42,0.661,36.04,41.46,21.15,45.5,38.14,37.18,38.94,33.62,38.97,0.5305
split 1,47.18,53.34,42.52,45.67,47.8,48.3,45.74,48.34,50.82,0.6639,34.1,47.68,26.28,28.36,36.09,34.94,38.87,31.75,34.2,0.5336
split 2,44.98,53.69,41.2,40.04,46.05,46.48,44.87,46.31,48.25,0.6561,31.28,40.01,34.74,19.09,32.91,32.12,35.25,31.78,29.34,0.5131
split 3,45.44,52.67,39.07,44.57,46.4,47.28,43.7,47.31,50.85,0.6583,30.91,38.94,28.68,25.13,32.01,32.35,31.88,36.73,28.45,0.4834
split 4,45.44,51.76,40.68,43.88,46.24,47.19,43.32,49.47,48.78,0.6536,34.86,39.31,32.78,32.5,35.07,34.95,36.25,34.38,34.21,0.5355
mean,45.89,52.65,41.21,43.8,46.7,47.45,44.35,48.78,49.22,0.6586,33.44,41.48,28.73,30.12,34.84,34.31,36.24,33.65,33.03,0.5192
std,0.8,0.78,1.3,1.97,0.64,0.64,0.86,2.13,1.39,0.0036,2.01,3.22,4.82,8.85,2.2,1.88,2.61,1.85,3.81,0.0196
