,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,72.59,71.54,71.77,74.45,72.57,72.65,69.8,72.35,75.81,0.8751,60.1,57.77,57.76,64.78,60.27,60.23,59.46,60.41,60.83,0.7784
split 1,69.62,68.22,69.59,71.05,69.62,69.63,68.31,69.04,71.54,0.853,76.29,74.13,80.08,74.65,76.4,76.46,75.44,75.78,78.17,0.8964
split 2,72.19,71.2,72.63,72.75,72.19,72.21,70.86,71.94,73.84,0.8722,65.34,65.31,61.6,69.1,65.33,65.82,60.38,64.6,72.48,0.8289
split 3,68.95,67.41,67.83,71.6,68.93,68.98,66.38,68.2,72.36,0.8473,65.87,67.78,63.18,66.65,66.07,67.19,60.64,73.68,67.24,0.8404
split 4,71.51,70.33,72.02,72.17,71.51,71.53,70.99,70.84,72.75,0.8646,67.69,62.99,67.09,73.0,67.73,68.04,66.79,62.7,74.64,0.8519
split 5,71.53,69.74,71.3,73.55,71.53,71.55,69.02,72.17,73.45,0.8627,65.2,63.62,64.58,67.39,65.21,65.4,66.92,61.56,67.7,0.8326
mean,71.07,69.74,70.86,72.6,71.06,71.09,69.23,70.76,73.29,0.8625,66.75,65.27,65.72,69.26,66.83,67.19,64.94,66.45,70.18,0.8381
std,1.33,1.5,1.65,1.15,1.33,1.33,1.59,1.6,1.35,0.0098,4.85,4.98,7.03,3.5,4.85,4.83,5.58,6.02,5.65,0.0348
