,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4858,0.0,50.0,0.0,0.5134
split 1,0.0,50.0,0.0,0.4875,0.0,50.0,0.0,0.5348
split 2,0.0,50.0,0.0,0.4915,0.0,50.0,0.0,0.5131
split 3,0.0,50.0,0.0,0.5029,0.0,50.0,0.0,0.5352
split 4,0.0,50.0,0.0,0.4951,0.0,50.0,0.0,0.4803
split 5,0.0,50.0,0.0,0.5046,0.0,50.0,0.0,0.5352
mean,0.0,50.0,0.0,0.4946,0.0,50.0,0.0,0.5187
std,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0197
test mean,0.0,50.0,0.0,0.5060780651660962,0.0,49.99999999999999,0.0,0.5034971314286473
test std,0.0,1.3442122834233563e-14,0.0,0.0639787537187429,0.0,9.729507111180988e-15,0.0,0.06707870384255814
