,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.31545338441890214
train tissue 1,0.0,50.00000000000002,0.0,0.5333333333333334
train tissue 2,0.0,50.0,0.0,0.5219421101774042
train tissue 3,0.0,50.000000000000036,0.0,0.5316326530612245
train tissue 4,0.0,49.999999999999964,0.0,0.46532999164578115
train tissue 5,0.0,49.999999999999986,0.0,0.5424836601307189
train tissue 6,0.0,49.99999999999998,0.0,0.49561403508771895
train tissue 7,0.0,49.999999999999986,0.0,0.5520389531345103
train tissue 8,0.0,50.000000000000014,0.0,0.5234042553191492
train tissue 9,0.0,50.0,0.0,0.4898437499999999
train tissue 10,0.0,50.00000000000002,0.0,0.5580762250453724
train tissue 11,0.0,50.0,0.0,0.431326709526593
train tissue 12,0.0,49.999999999999986,0.0,0.570381231671554
train tissue 13,0.0,49.999999999999986,0.0,0.47708894878706176
train tissue 14,0.0,49.999999999999986,0.0,0.4271604938271604
train tissue 15,0.0,50.000000000000014,0.0,0.39475409836065584
train tissue 16,0.0,50.00000000000002,0.0,0.5217391304347827
train tissue 17,0.0,50.0,0.0,0.400420757363254
train tissue 18,0.0,50.00000000000002,0.0,0.431359791802212
train mean,0.0,50.0,0.0,0.4833359743751257
train std,0.0,1.8078648421039906e-14,0.0,0.066018059203943
test tissue 0,0.0,50.000000000000014,0.0,0.5356744704570795
test tissue 1,0.0,50.000000000000014,0.0,0.49967213114754105
test tissue 2,0.0,50.000000000000014,0.0,0.5518207282913166
test tissue 3,0.0,50.0,0.0,0.4349112426035503
test tissue 4,0.0,50.000000000000014,0.0,0.5098176718092567
test tissue 5,0.0,49.99999999999999,0.0,0.49885057471264366
test tissue 6,0.0,50.000000000000014,0.0,0.4791666666666673
test tissue 7,0.0,49.99999999999997,0.0,0.5135566188197764
test mean,0.0,50.0,0.0,0.5029337630634789
test std,0.0,1.5280799322856756e-14,0.0,0.03324411862378946
